,Name,Link,Distance,Date,id_course,Year,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
5158,La Saintélyon 2020 - La Saintéxpress 45.20 K,https://itra.run/race/2521,45.20 km, 04/12/2020,2521,2020,La Saintéxpress,2020,2,FR,solo,35,0,65,,,3000,2020-04-24,2020-11-28,1,0.0,EUR,1,45.596,4.56954,FR,Sainte-Catherine,Lyon,FR,https://www.sport16.fr/saintelyon2020/website/select_competition,2020-12-04 23:00:00,45.20,990,1520,2,45900
5159,La Saintélyon 2020 - La Saintésprint 23.00 K,https://itra.run/race/2522,23.00 km, 04/12/2020,2522,2020,La Saintésprint,2020,,FR,solo,35,0,65,,,2000,2020-04-24,2020-11-28,1,0.0,0,1,45.6772,4.70195,FR,Soucieu-en-jarrest,Lyon,FR,https://www.sport16.fr/saintelyon2020/website/select_competition,2020-12-04 23:00:00,23.00,400,600,-1,23400
5160,La Saintélyon 2020 - La Saintetic 12.90 K,https://itra.run/race/8897,12.90 km, 04/12/2020,8897,2020,La SainteTic,2020,2,FR,solo,70,0,30,,,2000,2020-04-24,2020-11-26,1,0.0,0,1,45.7098,4.73775,FR,Chaponost,Lyon,FR,https://www.sport16.fr/saintelyon2020/website/select_competition,2020-12-04 22:00:00,12.90,250,400,0,10800
5161,La Saintélyon 2020 - Lyonsaintélyon 153.50 K,https://itra.run/race/19307,153.50 km, 04/12/2020,19307,2020,LyonSaintéLyon,2020,3,FR,solo,30,0,70,,,400,2020-03-30,2020-11-26,0,0.0,EUR,1,45.7305,4.82501,FR,Lyon,Lyon,FR,https://www.sport16.fr/saintelyon2020/website/select_competition,2020-12-04 09:30:00,153.50,4410,4410,5,104400
5162,Cabo Verde Triangle Trail 2020 98.90 K,https://itra.run/race/26701,98.90 km, 04/12/2020,26701,2020,Cabo Verde Triangle Trail,2020,10,CV,solo,4,19,77,,,150,2020-07-26,2020-11-22,0,30.0,EUR,3,17.0175,-25.2004,CV,Ribeira Grande,Porto Novo,CV,https://www.caboverdettrail.com/,2020-12-04 07:10:00,98.90,7200,7200,3,72600
5163,Sky Ultra Pico Mx 2020 - Sky Ultra Pico Mx 100k 98.90 K,https://itra.run/race/27453,98.90 km, 04/12/2020,27453,2020,SKY ULTRA PICO MX 100K,2020,9,MX,solo,7,19,74,,,75,2020-09-09,2020-10-11,0,90.0,USD,1,0.0,0.0,MX,"ORIZABA, VER","ORIZABA, VER",MX,https://corremontesorizaba.com,2020-12-04 00:01:00,98.90,5440,5440,4,93600
5164,Sky Ultra Pico Mx 2020 - Sky Ultra Pico Mx 100m 160.20 K,https://itra.run/race/27454,160.20 km, 04/12/2020,27454,2020,SKY ULTRA PICO MX 100M,2020,8,MX,solo,9,9,82,,,75,2020-09-13,2020-10-14,0,120.0,USD,1,0.0,0.0,MX,"ORIZABA, VER","ORIZABA, VER",MX,https://CORREMONTESORIZABA.COM,2020-12-04 00:01:00,160.20,8660,8660,6,162000
5165,Lunar Trail Challenge 2020 - Lunar Trail Challenge (mac) 53.40 K,https://itra.run/race/27702,53.40 km, 04/12/2020,27702,2020,Lunar Trail Challenge (Mac),2020,6,HK,solo,20,0,80,,,200,2020-11-10,2020-12-04,0,0.0,EUR,1,0.0,0.0,HK,Cheung Sha Wan,Sai Kung,HK,https://www.lunartrailchallenge.com,2020-12-04 20:00:00,53.40,3030,3020,3,50400
5166,Rebel Walker 2020 - Rebel Walker 100km - Team Of 2 106.00 K,https://itra.run/race/13909,106.00 km, 05/12/2020,13909,2020,Rebel Walker 100km - Team of 2,2020,5,HK,team,50,0,50,,,0,2019-09-24,2019-12-31,0,0.0,0,1,22.3822,114.273,,Yuen Long,Sai Kung,,http://www.rebelwalker.com,2020-12-05 01:00:00,106.00,5170,5260,5,122400
5167,Rebel Walker 2020 - Rebel Walker 100km - Team Of 4 106.00 K,https://itra.run/race/13911,106.00 km, 05/12/2020,13911,2020,Rebel Walker 100km - Team of 4,2020,5,HK,team,50,0,50,,,0,2019-09-24,2019-12-31,0,0.0,0,1,22.3822,114.273,,Yuen Long,Sai Kung,,http://www.rebelwalker.com,2020-12-05 01:00:00,106.00,5170,5260,5,122400
5168,Rebel Walker 2020 - Rebel Walker 50km - Solo 51.50 K,https://itra.run/race/21915,51.50 km, 05/12/2020,21915,2020,Rebel Walker 50km - Solo,2020,5,HK,solo,50,0,50,,,0,2019-09-24,2019-12-31,0,0.0,0,1,22.3822,114.273,,Wong Tai Sin,Sai Kung,,https://www.rebelwalker.com,2020-12-05 01:00:00,51.50,2560,2660,3,0
5169,Rebel Walker 2020 - Rebel Walker 50km - Team Of 2 51.50 K,https://itra.run/race/21917,51.50 km, 05/12/2020,21917,2020,Rebel Walker 50km - Team of 2,2020,5,HK,team,50,0,50,,,0,2019-09-24,2019-12-31,0,0.0,0,1,22.3822,114.273,,Wong Tai Sin,Sai Kung,,,2020-12-05 01:00:00,51.50,2560,2660,3,0
5170,Rebel Walker 2020 - Rebel Walker 50km - Team Of 4 51.50 K,https://itra.run/race/21919,51.50 km, 05/12/2020,21919,2020,Rebel Walker 50km - Team of 4,2020,5,HK,team,50,0,50,,,0,2019-09-24,2019-12-31,0,0.0,0,1,22.3822,114.273,,Wong Tai Sin,Sai Kung,,http://,2020-12-05 01:00:00,51.50,2560,2660,3,0
5171,Ultra Maraton Costa De Almeria 2020 - Maraton 42.30 K,https://itra.run/race/8767,42.30 km, 05/12/2020,8767,2020,Maraton,2020,1,ES,solo,20,40,40,,,400,2020-04-06,2020-12-04,0,0.0,0,1,36.8414,-2.46281,,ALMERIA,ALMERIA,,,2020-12-05 09:00:00,42.30,570,560,1,25140
5172,Ultra Maraton Costa De Almeria 2020 - Trail 31.00 K,https://itra.run/race/8769,31.00 km, 05/12/2020,8769,2020,Trail,2020,,ES,solo,5,25,70,,,400,2020-04-06,2020-12-04,1,0.0,0,1,36.8414,-2.46281,,ALMERIA,ALMERIA,,,2020-12-05 10:00:00,31.00,441,428,-1,14820
5173,Ultra Maraton Costa De Almeria 2020 - Ultra Maraton 78.20 K,https://itra.run/race/3552,78.20 km, 05/12/2020,3552,2020,Ultra Maraton,2020,2,ES,solo,5,25,70,,,800,2020-04-06,2020-12-04,1,0.0,0,1,36.8414,-2.46281,,ALMERIA,ALMERIA,,http://www.ultramaratoncostadealmeria.com,2020-12-05 00:00:00,78.20,1770,1770,3,79560
5174,Drakensberg Northern Trail 2020 39.70 K,https://itra.run/race/23579,39.70 km, 05/12/2020,23579,2020,Drakensberg Northern Trail,2020,5,ZA,solo,0,15,85,,,150,2019-07-12,2020-03-19,1,0.0,0,1,41.1465,-73.6996,,"Windmill Farm, R74",,,https://kzntrailrunning.co.za/races/drakensberg-northern-trail/,2020-12-05 06:00:00,39.70,1480,1480,1,36000
5175,Surf Coast Century 2020 - 100 Km Solo 98.40 K,https://itra.run/race/1471,98.40 km, 05/12/2020,1471,2020,100 Km Solo,2020,2,AU,solo,5,20,75,,,300,2020-03-17,2020-12-04,1,0.0,0,1,-38.4052,144.189,,Anglesea,Anglesea,,https://surfcoastcentury.rapidascent.com.au/,2020-12-05 07:30:00,98.40,1790,1790,4,75600
5176,Surf Coast Century 2020 - 50 Km 51.90 K,https://itra.run/race/3068,51.90 km, 05/12/2020,3068,2020,50 Km,2020,2,AU,solo,3,40,57,,,300,2020-03-17,2020-12-04,1,0.0,0,1,-38.4052,144.189,,Anglesea,Anglesea,,http://rapidascent.com.au/SurfcoastCentury/entry/select,2020-12-05 11:50:00,51.90,1020,1020,2,28800
5177,Maxi-Race China 2020 - Yangshuo 115km 119.60 K,https://itra.run/race/22391,119.60 km, 05/12/2020,22391,2020,Yangshuo 115KM,2020,,CN,solo,12,45,43,,,400,2020-10-09,2020-11-21,1,0.0,0,1,24.777,110.486,,Yangshuo,Yangshuo,,http://51race.com/race/1232,2020-12-05 05:00:00,119.60,4770,4750,-1,108000
5178,Maxi-Race China 2020 - Yangshuo 50km 48.30 K,https://itra.run/race/22393,48.30 km, 05/12/2020,22393,2020,Yangshuo 50KM,2020,,CN,solo,11,25,74,,,400,2020-10-09,2020-11-21,1,0.0,0,1,34.2994,108.483,,yangshuo,xingping,,http://51race.com/race/1232,2020-12-05 05:00:00,48.30,1920,1890,-1,64800
5179,Maxi-Race China 2020 - Yangshuo 25km 28.30 K,https://itra.run/race/22395,28.30 km, 05/12/2020,22395,2020,Yangshuo 25KM,2020,,CN,solo,9,45,46,,,500,2020-10-09,2020-11-21,1,0.0,0,1,24.777,110.486,,yangshuo,yangshuo,,http://51race.com/race/1232,2020-12-05 09:00:00,28.30,1110,900,-1,57600
5180,Oman By Utmb 2020 - 50km 50.00 K,https://itra.run/race/19401,50.00 km, 05/12/2020,19401,2020,50km,2020,,OM,solo,1,19,80,,,800,2020-01-06,2020-11-27,1,0.0,0,1,23.1171,57.2868,,Al Hamra,Al Hamra,,http://oman.reg.livetrail.net,2020-12-05 07:00:00,50.00,2300,2300,-1,43200
5181,Oman By Utmb 2020 - 10km 10.00 K,https://itra.run/race/23277,10.00 km, 05/12/2020,23277,2020,10Km,2020,,OM,solo,1,5,0,,,0,2020-01-06,2020-11-27,0,0.0,0,1,23.4627,58.1624,,,,,,2020-12-05 07:00:00,10.00,227,227,-1,0
5182,Brazos Bend 100 2020 - 50m 80.10 K,https://itra.run/race/3457,80.10 km, 05/12/2020,3457,2020,50M,2020,2,US,solo,0,0,100,,,0,0000-00-00,0000-00-00,0,0.0,0,1,29.3957,-95.839,,,,,http://www.trailracingovertexas.com/brazos-bend-100,2020-12-05 07:00:00,80.10,1320,1320,3,0
5183,Brazos Bend 100 2020 - 100m 162.30 K,https://itra.run/race/3458,162.30 km, 05/12/2020,3458,2020,100M,2020,2,US,solo,0,0,100,,,0,0000-00-00,0000-00-00,0,0.0,0,1,29.3957,-95.839,,,,,http://www.trailracingovertexas.com/brazos-bend-100,2020-12-05 06:00:00,162.30,2730,2720,5,0
5184,Brazos Bend 100 2020 - 26.2 47.70 K,https://itra.run/race/11979,47.70 km, 05/12/2020,11979,2020,26.2,2020,1,US,solo,0,0,100,,,0,0000-00-00,0000-00-00,0,0.0,0,1,29.3957,-95.839,,,,,http://www.trailracingovertexas.com/brazos-bend-100,2020-12-05 07:30:00,47.70,580,580,1,0
5185,Tnf 100 Malaysia 2020 - 100km Ultra Challenge 100.40 K,https://itra.run/race/24223,100.40 km, 05/12/2020,24223,2020,100KM Ultra Challenge,2020,7,MY,solo,20,50,30,Asia Trail Master,TNF Ultra Challenge ,700,2020-02-01,2020-07-15,1,0.0,0,1,4.85468,100.744,,"Taiping, Perak","Taiping, Perak",,,2020-12-05 02:00:00,100.40,5680,5680,5,115200
5186,Tnf 100 Malaysia 2020 - 25km - Ball Breaker  25.80 K,https://itra.run/race/19029,25.80 km, 05/12/2020,19029,2020,25KM - Ball Breaker ,2020,5,MY,solo,10,60,30,,,700,2020-02-01,2020-07-15,1,0.0,0,1,4.85468,100.744,,"Taiping, Perak","Taiping, Perak",,,2020-12-05 14:00:00,25.80,1250,1250,1,32400
5187,Tnf 100 Malaysia 2020 - 50km Ultra Challenge 50.80 K,https://itra.run/race/19031,50.80 km, 05/12/2020,19031,2020,50KM Ultra Challenge,2020,7,MY,solo,15,50,35,TNF Ultra Challenge,,700,2020-02-01,2020-07-15,1,0.0,0,1,4.85468,100.744,,"Taiping, Perak","Taiping, Perak",,,2020-12-05 08:00:00,50.80,2920,2920,3,57600
5188,Epic Trail Run Azores 2020 - Epic60 62.10 K,https://itra.run/race/14241,62.10 km, 05/12/2020,14241,2020,EPIC60,2020,5,PT,solo,11,39,60,,Associação Trail Running Portugal Championship,150,2020-04-03,2020-11-22,1,0.0,0,1,37.7174,-25.4347,,Furnas,Vila Franca do Campo,,http://www.epictrailrunazores.com/,2020-12-05 07:00:00,62.10,2980,3140,3,46800
5189,Epic Trail Run Azores 2020 - Epic30 33.90 K,https://itra.run/race/14243,33.90 km, 05/12/2020,14243,2020,EPIC30,2020,6,PT,solo,7,65,28,,Associação Trail Running Portugal Championship,150,2020-03-03,2020-11-22,1,0.0,0,1,37.7174,-25.4347,,Agua de Pau,Vila Franca do Campo,,http://www.epictrailrunazores.com/,2020-12-05 09:00:00,33.90,1820,1890,2,28800
5190,Cross Country Adventure 2020 - Cross Country Adventure 50k 50.00 K,https://itra.run/race/24575,50.00 km, 05/12/2020,24575,2020,CROSS COUNTRY ADVENTURE 50k,2020,,AR,solo,10,10,80,,,0,,,0,0.0,0,2,-32.2183,-58.1356,,colon,,,,2020-12-05 12:00:00,50.00,0,0,-1,0
5191,Vulcano Ultra Trail Puerto Varas 2020 - Half Marathon 21k 21.00 K,https://itra.run/race/18007,21.00 km, 05/12/2020,18007,2020,Half Marathon 21k,2020,,CL,solo,10,20,70,,,300,,,0,0.0,0,1,-41.3178,-72.9827,,Puerto Varas,Puerto Varas,,,2020-12-05 08:30:00,21.00,810,810,-1,0
5192,Vulcano Ultra Trail Puerto Varas 2020 - Marathon 42k 42.00 K,https://itra.run/race/18009,42.00 km, 05/12/2020,18009,2020,Marathon 42k,2020,,CL,solo,10,20,70,,,300,,,0,0.0,0,1,-41.3178,-72.9827,,Puerto Varas,Puerto Varas,,,2020-12-05 07:00:00,42.00,2140,2140,-1,0
5193,Vulcano Ultra Trail Puerto Varas 2020 - Sprint 13k 13.30 K,https://itra.run/race/18011,13.30 km, 05/12/2020,18011,2020,Sprint 13k,2020,,CL,solo,10,10,80,,,0,,,0,0.0,0,1,-41.3178,-72.9827,,Puerto Varas,Puerto Varas,,,2020-12-05 10:00:00,13.30,270,270,-1,0
5194,Vulcano Ultra Trail Puerto Varas 2020 - Ultra 70k 71.70 K,https://itra.run/race/18013,71.70 km, 05/12/2020,18013,2020,Ultra 70k,2020,,CL,solo,10,20,70,,,200,,,0,0.0,0,1,-41.3178,-72.9827,,Puerto Varas,Puerto Varas,,,2020-12-05 04:00:00,71.70,3010,3000,-1,0
5195,Vulcano Ultra Trail Puerto Varas 2020 - Ultra Terra 100k 98.50 K,https://itra.run/race/18015,98.50 km, 05/12/2020,18015,2020,Ultra Terra 100k,2020,,CL,solo,10,20,70,,,0,,,0,0.0,0,1,-41.3178,-72.9827,,Puerto Varas,Puerto Varas,,,2020-12-05 00:00:00,98.50,4410,4400,-1,0
5196,Trails Du Tour Du Canton 2020 - 40 Km 40.70 K,https://itra.run/race/3871,40.70 km, 05/12/2020,3871,2020,40 Km,2020,2,FR,solo,10,10,80,Trail Tour Normandie,,150,2020-09-01,2020-12-01,0,25.0,EUR,1,49.5918,0.426811,,Beuzeville La Grenier,Beuzeville La Grenier,,http://ccpbeuzevillais.fr/trails-du-tour-du-canton.html,2020-12-05 10:00:00,40.70,740,740,2,25200
5197,Trails Du Tour Du Canton 2020 - 75 Km 76.50 K,https://itra.run/race/704,76.50 km, 05/12/2020,704,2020,75 Km,2020,3,FR,solo,10,10,80,Trail Tour Normandie,,250,2020-05-30,2020-11-30,0,0.0,0,1,49.5918,0.426811,,Beuzeville La Grenier,Beuzeville La Grenier,,http://ccpbeuzevillais.fr/trails-du-tour-du-canton.html,2020-12-05 06:00:00,76.50,2070,1950,3,45000
5198,Trails Du Tour Du Canton 2020 - 24 Km 24.60 K,https://itra.run/race/19801,24.60 km, 05/12/2020,19801,2020,24 Km,2020,1,FR,solo,10,10,80,,,0,2020-05-30,2020-11-30,0,0.0,0,1,49.5918,0.426811,,Beuzeville La Grenier,Beuzeville La Grenier,,http://,2020-12-05 10:00:00,24.60,350,350,1,14400
5199,Nan Mountain Trail 2020 - Nmt 100km 99.60 K,https://itra.run/race/26061,99.60 km, 05/12/2020,26061,2020,NMT 100km,2020,9,TH,solo,20,40,40,,,1000,2020-02-06,2020-10-31,1,173.0,USD,1,18.2773,100.521,TH,Khun Sathan National Park,Khun Sathan National Park,TH,https://race.thai.run/4trail,2020-12-05 08:00:00,99.60,6580,6580,5,108000
5200,Origole 2020 - Origole Grand Trail 95.20 K,https://itra.run/race/26087,95.20 km, 05/12/2020,26087,2020,ORIGOLE GRAND TRAIL,2020,2,FR,solo,3,2,95,,,600,2020-07-01,2020-11-30,0,85.0,EUR,1,48.6925,1.85385,FR,LE PERRAY EN YVELINES,LE PERRAY EN YVELINES,FR,https://www.origole.fr,2020-12-05 19:30:00,95.20,2230,2230,4,59400
5201,Origole 2020 - Origole Mara Trail 48.80 K,https://itra.run/race/26089,48.80 km, 05/12/2020,26089,2020,ORIGOLE MARA TRAIL,2020,3,FR,solo,3,2,95,,,500,2020-07-01,2020-11-30,0,55.0,EUR,1,0.0,0.0,FR,LE PERRAY EN YVELINES,LE PERRAY EN YVELINES,FR,https://www.origole.fr,2020-12-05 19:30:00,48.80,1340,1340,2,30600
5202,Origole 2020 - Origole Speed Trail 26.30 K,https://itra.run/race/26091,26.30 km, 05/12/2020,26091,2020,ORIGOLE SPEED TRAIL,2020,3,FR,solo,3,2,95,,,500,2020-07-01,2020-11-30,0,35.0,EUR,1,48.6925,1.85385,FR,LE PERRAY EN YVELINES,LE PERRAY EN YVELINES,FR,https://www.origole.fr,2020-12-05 19:30:00,26.30,710,710,1,15600
5203,Mountain Range Tai Po 50 2020 - 24k  Solo 23.80 K,https://itra.run/race/20271,23.80 km, 05/12/2020,20271,2020,24k  SOLO,2020,6,HK,solo,30,0,70,,,200,2020-06-01,2020-11-25,1,62.0,USD,1,22.4572,114.169,HK,Chung Nga Road Children's Playground,Chung Nga Road Children's Playground,HK,https://www.mountainrangehk.com/,2020-12-05 09:00:00,23.80,1380,1380,1,57600
5204,Mountain Range Tai Po 50 2020 - 50k  Solo 51.90 K,https://itra.run/race/20273,51.90 km, 05/12/2020,20273,2020,50k  SOLO,2020,6,HK,solo,30,0,70,,,200,2020-06-01,2020-11-25,1,101.0,USD,1,22.4572,114.169,HK,Chung Nga Road Children's Playground,Chung Nga Road Children's Playground,HK,https://www.mountainrangehk.com/,2020-12-05 08:00:00,51.90,2760,2760,3,57600
5205,Mountain Range Tai Po 50 2020 - 50k Team Of 2 49.70 K,https://itra.run/race/20275,49.70 km, 05/12/2020,20275,2020,50k Team of 2,2020,6,HK,team,30,0,70,,,100,2020-06-01,2020-11-25,1,203.0,USD,1,22.4572,114.169,HK,Chung Nga Road Children's Playground,Chung Nga Road Children's Playground,HK,https://www.mountainrangehk.com/,2020-12-05 08:00:00,49.70,2640,2630,3,77400
5206,Mountain Range Tai Po 50 2020 - 24k Team Of 2 23.80 K,https://itra.run/race/20613,23.80 km, 05/12/2020,20613,2020,24k Team of 2,2020,6,HK,team,30,0,70,,,100,2020-06-01,2020-11-25,1,123.0,USD,1,22.4572,114.169,HK,Chung Nga Road Children's Playground,Chung Nga Road Children's Playground,HK,https://www.mountainrangehk.com/,2020-12-05 09:00:00,23.80,1380,1380,1,57600
5207,Mountain Range Tai Po 50 2020 - 15k Solo 14.90 K,https://itra.run/race/26101,14.90 km, 05/12/2020,26101,2020,15K SOLO,2020,5,HK,solo,30,0,70,,,100,2020-06-01,2020-11-25,1,37.0,USD,1,22.4574,114.17,HK,Chung Nga Road Children's Playground,Chung Nga Road Children's Playground,HK,https://www.mountainrangehk.com,2020-12-05 08:00:00,14.90,770,770,0,50400
5208,Endurancelife | Dorset 2020 - Ultra Plus 74.90 K,https://itra.run/race/3883,74.90 km, 05/12/2020,3883,2020,Ultra PLUS,2020,3,GB,solo,5,15,80,,,175,2020-01-21,2020-11-21,1,77.0,EUR,1,50.6398,-2.2084,GB,Bowleaze Coveway,Bowleaze Coveway,GB,https://www.endurancelife.com,2020-12-05 08:00:00,74.90,2480,2480,3,0
5209,Cabo Verde Triangle Trail 2020 - Ultra Trail Santo Antão 100.20 K,https://itra.run/race/26703,100.20 km, 05/12/2020,26703,2020,Ultra Trail Santo Antão,2020,10,CV,solo,4,15,81,,,35,2020-07-26,2020-11-16,0,45.0,EUR,1,17.0175,-25.2004,CV,Ribeira Grande,Porto Novo,CV,https://www.caboverdettrail.com/,2020-12-05 07:30:00,100.20,7580,6920,5,100800
5210,Maxi Race Madeira 2020 - Maxi Race Madeira 100 Km 100.90 K,https://itra.run/race/26731,100.90 km, 05/12/2020,26731,2020,Maxi Race Madeira 100 Km,2020,8,PT,solo,5,15,80,,,150,2020-07-24,2020-07-24,1,110.0,EUR,1,32.8228,-17.1029,PT,Seixal,Seixal,PT,https://maxiracemadeira.com,2020-12-05 00:00:00,100.90,5890,5890,5,108000
5211,Maxi Race Madeira 2020 - Maxi Race Madeira 55 Km 58.30 K,https://itra.run/race/22563,58.30 km, 05/12/2020,22563,2020,MAXI RACE MADEIRA 55 km,2020,8,PT,solo,5,10,85,,,250,2020-07-24,2020-11-08,1,65.0,EUR,1,32.8228,-17.1029,PT,Seixal - Madeira Island,Seixal - Madeira Island,PT,http://www.maxiracemadeira.com,2020-12-05 06:00:00,58.30,3550,3550,3,57600
5212,Maxi Race Madeira 2020 - Maxi Race Madeira 25 Km 26.50 K,https://itra.run/race/15643,26.50 km, 05/12/2020,15643,2020,MAXI RACE MADEIRA 25 km,2020,9,PT,solo,5,10,85,,,250,2020-07-24,2020-11-08,1,35.0,EUR,1,32.8228,-17.1029,PT,Seixal - Madeira Island,Seixal - Madeira Island,PT,http://www.maxiracemadeira.com,2020-12-05 10:00:00,26.50,1870,1870,2,28800
5213,Maxi Race Madeira 2020 - Maxi Race Madeira 15 Km 14.00 K,https://itra.run/race/22567,14.00 km, 05/12/2020,22567,2020,MAXI RACE MADEIRA 15 km,2020,9,PT,solo,5,10,85,,,350,2020-07-24,2020-11-08,1,20.0,EUR,1,32.8245,-17.1073,PT,Seixal - Madeira Island,Seixal - Madeira Island,PT,http://www.maxiracemadeira.com,2020-12-05 12:00:00,14.00,1000,1420,0,18000
5214,China 100 Mountain Cross-Count 2020 - 98k 97.60 K,https://itra.run/race/27159,97.60 km, 05/12/2020,27159,2020,98k,2020,5,CN,solo,82,7,11,,,400,2020-09-01,2020-11-01,0,145.0,美元,1,0.0,0.0,CN,"Xingpinglaojie Yutudao, Guilin, Guangxi","Xingpingnongchang Yutudao, Guilin, Guangxi",CN,https://www.liriverrace.com,2020-12-05 06:00:00,97.60,4700,4650,4,90000
5215,China 100 Mountain Cross-Count 2020 - 50k 50.60 K,https://itra.run/race/27160,50.60 km, 05/12/2020,27160,2020,50K,2020,4,CN,solo,13,4,83,,,50086,2020-09-20,2020-11-05,0,86.0,美元,1,0.0,0.0,CN,"Xingpinglaojie , Yangshuo, Guangxi","Chunfenglishui , Yangshuo, Guangxi",CN,https://www.liriverrace.com,2020-12-05 06:30:00,50.60,1880,1880,2,43200
5216,Transcanton 2020 50.80 K,https://itra.run/race/22505,50.80 km, 05/12/2020,22505,2020,TransCanton,2020,6,CN,solo,12,10,78,,,300,2020-10-13,2020-11-13,0,100.0,USD,1,23.1302,113.259,,Guangzhou,Guangzhou,,https://,2020-12-05 07:00:00,50.80,2880,2790,3,46800
5217,48h G8 2020 70.00 K,https://itra.run/race/27400,70.00 km, 05/12/2020,27400,2020,48H G8,2020,14,TW,solo,15,30,55,,,30,2020-09-01,2020-09-25,0,30.0,EUR,1,0.0,0.0,TW,台中市,台中市,TW,https://,2020-12-05 05:00:00,70.00,7210,7350,4,172800
5218,Ćićarija Trail Run 2020 - Ćićarija Trail Run | Lanišće 24.10 K,https://itra.run/race/27420,24.10 km, 05/12/2020,27420,2020,Ćićarija Trail Run | Lanišće,2020,5,HR,solo,2,30,68,Ćićarija Trail Run,,150,2020-10-08,2020-12-05,1,12.0,EUR,1,45.4078,14.1158,HR,Lanišće,Lanišće,HR,https://srk.sportbox.hr,2020-12-05 10:00:00,24.10,1080,1080,1,18000
5219,Sky Ultra Pico Mx 2020 - 50k 50.60 K,https://itra.run/race/9539,50.60 km, 05/12/2020,9539,2020,50K,2020,6,MX,solo,9,21,70,,,175,2020-09-13,2020-10-14,0,45.0,USD,1,0.0,0.0,MX,"ORIZABA, VER","ORIZABA, VER",MX,https://www.corremontesorizaba.com,2020-12-05 07:00:00,50.60,2530,2530,3,46800
5220,Falls 100 Ultra Trail Race 2020 - Falls 100 - 50 Mile 82.40 K,https://itra.run/race/16287,82.40 km, 05/12/2020,16287,2020,Falls 100 - 50 Mile,2020,3,US,solo,0,0,100,,,60,2019-12-29,2020-12-04,1,150.0,USD,1,37.5901,-86.5489,US,Falls of Rough,Falls of Rough,US,https://www.runsignup.com/falls100,2020-12-05 07:00:00,82.40,2440,2440,2,72000
5221,Falls 100 Ultra Trail Race 2020 - Falls 100 - 100 Mile 164.50 K,https://itra.run/race/16253,164.50 km, 05/12/2020,16253,2020,Falls 100 - 100 Mile,2020,3,US,solo,0,0,100,,,250,2019-12-30,2020-12-04,1,160.0,USD,1,37.5901,-86.5489,US,Falls of Rough,Falls of Rough,US,http://www.runsignup.com/falls100,2020-12-05 07:00:00,164.50,4310,4310,4,129600
5222,Pico Duarte Express 2020 48.90 K,https://itra.run/race/10567,48.90 km, 05/12/2020,10567,2020,Pico Duarte Express,2020,9,DO,solo,0,0,100,,,150,2020-02-18,2020-09-28,0,0.0,0,1,19.0681,-70.8613,DO,La Cienaga de Manabao,Pico Duarte,DO,http://www.asertivard.com/pico-duarte-express/,2020-12-05 05:30:00,48.90,2970,3050,3,57600
5223,Ott Marathon  2020 42.70 K,https://itra.run/race/23429,42.70 km, 06/12/2020,23429,2020,OTT Marathon,2020,4,GB,solo,5,15,80,,,150,2019-12-01,2020-05-04,1,0.0,0,1,51.7491,-3.37862,GB,Merthyr Tydfil,Merthyr Tydfil,GB,https://www.racedirector.co.uk/register/ott-marathon-2020-2020/ott-marathon-2020-10-05-2020,2020-12-06 08:00:00,42.70,2010,2030,2,30600
5224,Del Mar A La Cima 2020 - 80k Merrell 60.10 K,https://itra.run/race/6219,60.10 km, 06/12/2020,6219,2020,80K Merrell,2020,6,CO,solo,5,50,45,,,200,2020-01-13,2020-11-25,1,0.0,0,1,11.2422,-74.2056,,Santa Marta,Santa Marta,,https://www.delmaralacima.com,2020-12-06 00:00:00,60.10,2720,2730,4,67500
5225,Del Mar A La Cima 2020 - 42k 41.60 K,https://itra.run/race/6221,41.60 km, 06/12/2020,6221,2020,42K,2020,5,CO,solo,5,50,40,,,450,2020-01-13,2020-11-25,1,0.0,0,1,11.2422,-74.2056,,Santa Marta,Santa Marta,,https://www.delmaralacima.com,2020-12-06 04:15:00,41.60,1900,1900,2,43200
5226,Trail Dei Nebrodi 2020 66.40 K,https://itra.run/race/4521,66.40 km, 06/12/2020,4521,2020,Trail Dei Nebrodi,2020,5,IT,solo,2,62,36,,ECOTRAIL SICILIA 2020,500,0000-00-00,0000-00-00,0,0.0,0,1,37.8448,14.7131,,Cesarò,Cesarò,,http://www.ecotrailsicilia.it/,2020-12-06 06:00:00,66.40,2740,2740,3,47700
5227,Trail Dei Nebrodi 2020 - Trail Di Mazzaporro 20.00 K,https://itra.run/race/4692,20.00 km, 06/12/2020,4692,2020,Trail di Mazzaporro,2020,,IT,solo,7,70,23,,ECOTRAIL SICILIA 2020,0,0000-00-00,0000-00-00,1,0.0,0,1,37.8448,14.7131,,Cesarò,Cesarò,,http://www.ecotrailsicilia.it/,2020-12-06 09:00:00,20.00,880,880,-1,14400
